"id_municipio","sigla_uf","ano","raca_cor_nome","salario_medio"
"2313500","CE",2016,"Amarela",1027.77416666667
"2313500","CE",2016,"Branca",2639.10704201681
"2313500","CE",2016,"Indígena",1711.43666666667
"2313500","CE",2016,"Negra",1332.29760587727
"2313500","CE",2016,"Não identificado",1600.68636504654
"2313559","CE",2012,"Amarela",5313.55666666667
"2313559","CE",2012,"Branca",600.376998191682
"2313559","CE",2012,"Negra",615.141591760299
"2313559","CE",2012,"Não identificado",1001.9138973384
"2313559","CE",2014,"Amarela",765.34
"2313559","CE",2014,"Branca",886.010230607966
"2313559","CE",2014,"Indígena",806.55
"2313559","CE",2014,"Negra",848.485806074767
"2313559","CE",2014,"Não identificado",1240.7115
"2313559","CE",2016,"Amarela",986.05
"2313559","CE",2016,"Branca",1139.61615763547
"2313559","CE",2016,"Negra",1138.19764492754
"2313559","CE",2016,"Não identificado",1395.11031952663
"2313609","CE",2012,"Amarela",675.508235294118
"2313609","CE",2012,"Branca",1080.71818181818
"2313609","CE",2012,"Indígena",658.15
"2313609","CE",2012,"Negra",952.154388422036
"2313609","CE",2012,"Não identificado",1145.32158604282
"2313609","CE",2014,"Amarela",1579.16666666667
"2313609","CE",2014,"Branca",1321.92046309696
"2313609","CE",2014,"Indígena",1465.75142857143
"2313609","CE",2014,"Negra",1238.90692307692
"2313609","CE",2014,"Não identificado",1409.73530633437
"2313609","CE",2016,"Amarela",1629.02
"2313609","CE",2016,"Branca",1748.31054607508
"2313609","CE",2016,"Indígena",788.366666666667
"2313609","CE",2016,"Negra",1440.95945699392
"2313609","CE",2016,"Não identificado",1683.45829007634
"2313708","CE",2012,"Branca",1034.43285714286
"2313708","CE",2012,"Negra",760.4745
"2313708","CE",2012,"Não identificado",809.891288782816
"2313708","CE",2014,"Branca",1595.694
"2313708","CE",2014,"Negra",858.288181818182
"2313708","CE",2014,"Não identificado",1124.01954741379
"2313708","CE",2016,"Branca",1939.15916666667
"2313708","CE",2016,"Negra",1062.35789473684
"2313708","CE",2016,"Não identificado",1440.28732758621
"2313757","CE",2012,"Amarela",708.559454545455
"2313757","CE",2012,"Branca",1933.44142857143
"2313757","CE",2012,"Negra",1222.94079928952
"2313757","CE",2012,"Não identificado",1251.04984375
"2313757","CE",2014,"Amarela",762.386788990826
"2313757","CE",2014,"Branca",2126.62211538462
"2313757","CE",2014,"Indígena",1435
"2313757","CE",2014,"Negra",1290.1456394453
"2313757","CE",2014,"Não identificado",1338.4789769821
"2313757","CE",2016,"Amarela",967.987647058824
"2313757","CE",2016,"Branca",1605.10666666667
"2313757","CE",2016,"Negra",1609.72910025707
"2313757","CE",2016,"Não identificado",1637.10852684145
"2313807","CE",2012,"Amarela",755.202739726027
"2313807","CE",2012,"Branca",807.36735319149
"2313807","CE",2012,"Indígena",622
"2313807","CE",2012,"Negra",721.694267782426
"2313807","CE",2012,"Não identificado",1190.26715201465
"2313807","CE",2014,"Amarela",862.951379310345
"2313807","CE",2014,"Branca",1030.29428748451
"2313807","CE",2014,"Indígena",771.28625
"2313807","CE",2014,"Negra",833.768967971531
"2313807","CE",2014,"Não identificado",1073.38517035476
"2313807","CE",2016,"Amarela",1014.31518072289
"2313807","CE",2016,"Branca",1245.15242320819
"2313807","CE",2016,"Indígena",991.401666666667
"2313807","CE",2016,"Negra",946.053192721257
"2313807","CE",2016,"Não identificado",1403.5460021322
"2313906","CE",2012,"Amarela",2155.92
"2313906","CE",2012,"Branca",2531.62266666667
"2313906","CE",2012,"Negra",985.25975308642
"2313906","CE",2012,"Não identificado",1040.8410775428
"2313906","CE",2014,"Amarela",723.99
"2313906","CE",2014,"Branca",1213.05352941176
"2313906","CE",2014,"Negra",934.455216535433
"2313906","CE",2014,"Não identificado",1015.28983850932
"2313906","CE",2016,"Amarela",2066.535
"2313906","CE",2016,"Branca",1308.44266055046
"2313906","CE",2016,"Indígena",3044.98
"2313906","CE",2016,"Negra",1569.2961682243
"2313906","CE",2016,"Não identificado",1243.99079949239
"2313955","CE",2012,"Branca",815.188509615384
"2313955","CE",2012,"Negra",647.211662468513
"2313955","CE",2012,"Não identificado",723.910969793322
"2313955","CE",2014,"Branca",1031.02766081871
"2313955","CE",2014,"Indígena",700.63
"2313955","CE",2014,"Negra",826.242326086957
"2313955","CE",2014,"Não identificado",949.342558869702
"2313955","CE",2016,"Amarela",4869.55
"2313955","CE",2016,"Branca",1311.10607476635
"2313955","CE",2016,"Negra",997.057540603249
"2313955","CE",2016,"Não identificado",1175.94530599755
"2314003","CE",2012,"Branca",890.611182432432
"2314003","CE",2012,"Indígena",630.635
"2314003","CE",2012,"Negra",735.334305135952
"2314003","CE",2012,"Não identificado",721.371604761905
"2314003","CE",2014,"Amarela",664.8625
"2314003","CE",2014,"Branca",1150.73788494078
"2314003","CE",2014,"Indígena",754.37
"2314003","CE",2014,"Negra",854.568781609195
"2314003","CE",2014,"Não identificado",884.217498908775
"2314003","CE",2016,"Amarela",971.415714285714
"2314003","CE",2016,"Branca",1199.38489159892
"2314003","CE",2016,"Indígena",1410.945
"2314003","CE",2016,"Negra",1084.78369565217
"2314003","CE",2016,"Não identificado",1177.68802933985
"2314102","CE",2012,"Amarela",969.03
"2314102","CE",2012,"Branca",968.83538071066
"2314102","CE",2012,"Negra",772.296057971015
"2314102","CE",2012,"Não identificado",1050.7645164557
"2314102","CE",2014,"Amarela",891.078333333333
"2314102","CE",2014,"Branca",1367.53106145251
"2314102","CE",2014,"Negra",1184.50375488918
"2314102","CE",2014,"Não identificado",1240.71802625821
"2314102","CE",2016,"Amarela",1021.90333333333
"2314102","CE",2016,"Branca",1537.42588957055
"2314102","CE",2016,"Negra",1249.91100993378
"2314102","CE",2016,"Não identificado",1544.29654101996
"5300108","DF",2012,"Amarela",2124.43033314602
"5300108","DF",2012,"Branca",2020.9034401246
"5300108","DF",2012,"Indígena",1376.69572845417
"5300108","DF",2012,"Negra",1494.32496941122
"5300108","DF",2012,"Não identificado",5803.62028912523
"5300108","DF",2014,"Amarela",2668.57464978009
"5300108","DF",2014,"Branca",2403.41178284497
"5300108","DF",2014,"Indígena",1651.77434770074
"5300108","DF",2014,"Negra",1824.54468778482
"5300108","DF",2014,"Não identificado",5850.19926031544
"5300108","DF",2016,"Amarela",2996.59570476887
"5300108","DF",2016,"Branca",3377.87067969081
"5300108","DF",2016,"Indígena",2544.32257788429
"5300108","DF",2016,"Negra",2218.19708877554
"5300108","DF",2016,"Não identificado",6098.78056729544
"3200102","ES",2012,"Amarela",1095.5325
"3200102","ES",2012,"Branca",1121.82042054185
"3200102","ES",2012,"Indígena",3783
"3200102","ES",2012,"Negra",1026.39452027695
"3200102","ES",2012,"Não identificado",1613.03268973214
"3200102","ES",2014,"Amarela",1387.285
"3200102","ES",2014,"Branca",1305.62442375887
"3200102","ES",2014,"Indígena",758
"3200102","ES",2014,"Negra",1183.59307142857
"3200102","ES",2014,"Não identificado",1764.78600345026
"3200102","ES",2016,"Amarela",1692.635
"3200102","ES",2016,"Branca",1475.64281118143
"3200102","ES",2016,"Indígena",1817.11333333333
"3200102","ES",2016,"Negra",1368.01937058446
"3200102","ES",2016,"Não identificado",2133.56455059711
"3200136","ES",2012,"Amarela",1206.75666666667
"3200136","ES",2012,"Branca",1100.06557647059
"3200136","ES",2012,"Indígena",728.415
"3200136","ES",2012,"Negra",902.051766467066
"3200136","ES",2012,"Não identificado",1413.48071849234
"3200136","ES",2014,"Amarela",1271.30142857143
"3200136","ES",2014,"Branca",1363.53430379747
"3200136","ES",2014,"Indígena",873.485
"3200136","ES",2014,"Negra",1114.98947494033
"3200136","ES",2014,"Não identificado",1687.49098966027
"3200136","ES",2016,"Amarela",1490.33428571429
"3200136","ES",2016,"Branca",1856.21839534884
"3200136","ES",2016,"Indígena",1040.11
"3200136","ES",2016,"Negra",1441.63314168378
"3200136","ES",2016,"Não identificado",1815.7313559322
"3200169","ES",2012,"Amarela",795.392588235294
"3200169","ES",2012,"Branca",1358.4124609375
"3200169","ES",2012,"Indígena",4887
"3200169","ES",2012,"Negra",1163.68797250859
"3200169","ES",2012,"Não identificado",1765.73632798574
"3200169","ES",2014,"Amarela",1029.15621621622
"3200169","ES",2014,"Branca",1503.7454973822
"3200169","ES",2014,"Negra",1454.90948948949
"3200169","ES",2014,"Não identificado",2241.2436969697
"3200169","ES",2016,"Amarela",1049.44
"3200169","ES",2016,"Branca",1855.04803680982
"3200169","ES",2016,"Negra",1625.09122093023
"3200169","ES",2016,"Não identificado",2723.65896551724
"3200201","ES",2012,"Amarela",1247.18
"3200201","ES",2012,"Branca",884.295643164012
"3200201","ES",2012,"Indígena",594.47
"3200201","ES",2012,"Negra",894.407473118279
"3200201","ES",2012,"Não identificado",2270.9023280943
"3200201","ES",2014,"Amarela",1172.756
"3200201","ES",2014,"Branca",1048.80623820225
"3200201","ES",2014,"Indígena",1267.68666666667
"3200201","ES",2014,"Negra",1063.08089260809
"3200201","ES",2014,"Não identificado",2510.2439687924
"3200201","ES",2016,"Amarela",1550.31
"3200201","ES",2016,"Branca",1294.2861676283
"3200201","ES",2016,"Indígena",1090.45
"3200201","ES",2016,"Negra",1313.11386645963
"3200201","ES",2016,"Não identificado",2975.44215417868
"3200300","ES",2012,"Amarela",1449.17222222222
"3200300","ES",2012,"Branca",1169.10810916179
"3200300","ES",2012,"Indígena",865.293620689655
"3200300","ES",2012,"Negra",1108.94251381215
"3200300","ES",2012,"Não identificado",1206.24421348314
"3200300","ES",2014,"Amarela",1753.4
"3200300","ES",2014,"Branca",1359.291768546
"3200300","ES",2014,"Indígena",1099.5075
"3200300","ES",2014,"Negra",1321.55751156337
"3200300","ES",2014,"Não identificado",1291.39866033755
"3200300","ES",2016,"Amarela",1418.1
"3200300","ES",2016,"Branca",1627.34567383919
"3200300","ES",2016,"Indígena",1276.42514285714
"3200300","ES",2016,"Negra",1396.65079831933
"3200300","ES",2016,"Não identificado",1505.20597920277
"3200359","ES",2012,"Branca",885.751306306307
"3200359","ES",2012,"Indígena",712.11
"3200359","ES",2012,"Negra",916.039361702128
"3200359","ES",2012,"Não identificado",1172.03321088435
"3200359","ES",2014,"Branca",1057.58211981567
"3200359","ES",2014,"Negra",1075.9903960396
"3200359","ES",2014,"Não identificado",1710.65975
"3200359","ES",2016,"Branca",1126.04836065574
"3200359","ES",2016,"Indígena",317.29
"3200359","ES",2016,"Negra",1255.65050724638
"3200359","ES",2016,"Não identificado",1588.41305389222
"3200409","ES",2012,"Amarela",1714.99157894737
"3200409","ES",2012,"Branca",1973.75564952192
"3200409","ES",2012,"Indígena",1268.2196875
"3200409","ES",2012,"Negra",1878.30186251376
"3200409","ES",2012,"Não identificado",1739.21782347041
"3200409","ES",2014,"Amarela",1490.75473684211
"3200409","ES",2014,"Branca",2615.80883793411
"3200409","ES",2014,"Indígena",1842.56888888889
"3200409","ES",2014,"Negra",2687.83547539945
"3200409","ES",2014,"Não identificado",2071.86252813673
"3200409","ES",2016,"Amarela",2431.9725
"3200409","ES",2016,"Branca",2810.03500433903
"3200409","ES",2016,"Indígena",1812.05888888889
"3200409","ES",2016,"Negra",2080.29882332879
"3200409","ES",2016,"Não identificado",2395.00616361416
"3200508","ES",2012,"Amarela",839.45
"3200508","ES",2012,"Branca",903.095382830626
"3200508","ES",2012,"Negra",993.311523809524
"3200508","ES",2012,"Não identificado",1119.8439456869
"3200508","ES",2014,"Branca",1045.17213759214
"3200508","ES",2014,"Negra",961.862397959184
"3200508","ES",2014,"Não identificado",1406.92195718654
"3200508","ES",2016,"Amarela",1290.88
"3200508","ES",2016,"Branca",1269.06134730539
"3200508","ES",2016,"Negra",1136.65814814815
"3200508","ES",2016,"Não identificado",1642.79451680672
"3200607","ES",2012,"Amarela",1841.05483592401
"3200607","ES",2012,"Branca",1959.19130733817
"3200607","ES",2012,"Indígena",1362.92955414013
"3200607","ES",2012,"Negra",1637.09325784318
"3200607","ES",2012,"Não identificado",2180.58683268983
"3200607","ES",2014,"Amarela",2280.32943396226
"3200607","ES",2014,"Branca",2301.71030746535
"3200607","ES",2014,"Indígena",1529.280625
"3200607","ES",2014,"Negra",1812.41880465833
"3200607","ES",2014,"Não identificado",2555.70798058252
"3200607","ES",2016,"Amarela",3727.91238615665
"3200607","ES",2016,"Branca",2782.14924488308
"3200607","ES",2016,"Indígena",1705.84438914027
"3200607","ES",2016,"Negra",2272.11814252824
"3200607","ES",2016,"Não identificado",2757.94031363346
"3200706","ES",2012,"Amarela",1003.77838709677
"3200706","ES",2012,"Branca",1243.06495798319
"3200706","ES",2012,"Indígena",985.36
"3200706","ES",2012,"Negra",1056.53353164557
"3200706","ES",2012,"Não identificado",1161.91001072961
"3200706","ES",2014,"Amarela",1333.0092
"3200706","ES",2014,"Branca",1283.27783265543
"3200706","ES",2014,"Indígena",1764.63
"3200706","ES",2014,"Negra",1232.46436448056
"3200706","ES",2014,"Não identificado",1439.48326984127
"3200706","ES",2016,"Amarela",1434.47
"3200706","ES",2016,"Branca",1549.45732526882
"3200706","ES",2016,"Indígena",2089.38333333333
"3200706","ES",2016,"Negra",1418.34767525036
"3200706","ES",2016,"Não identificado",1576.12727722772
"3200805","ES",2012,"Amarela",1041.72416666667
"3200805","ES",2012,"Branca",1028.71765594731
"3200805","ES",2012,"Indígena",929.124285714286
"3200805","ES",2012,"Negra",1017.16648835203
"3200805","ES",2012,"Não identificado",1094.16641734159
"3200805","ES",2014,"Amarela",1255.6275
"3200805","ES",2014,"Branca",1189.23545489297
"3200805","ES",2014,"Indígena",958.485
"3200805","ES",2014,"Negra",1213.720138217
"3200805","ES",2014,"Não identificado",1387.53773067332
"3200805","ES",2016,"Amarela",1379.98
"3200805","ES",2016,"Branca",1443.06348478533
"3200805","ES",2016,"Indígena",985.815
"3200805","ES",2016,"Negra",1357.09762850972
"3200805","ES",2016,"Não identificado",1527.15494655582
"3200904","ES",2012,"Amarela",1110.35818181818
"3200904","ES",2012,"Branca",1241.6602173913
"3200904","ES",2012,"Indígena",1429.98333333333
"3200904","ES",2012,"Negra",1062.21117228204
"3200904","ES",2012,"Não identificado",1257.77218162279
"3200904","ES",2014,"Amarela",1397.18409090909
"3200904","ES",2014,"Branca",1464.41363490149
"3200904","ES",2014,"Indígena",1628.87857142857
"3200904","ES",2014,"Negra",1242.32521357985
"3200904","ES",2014,"Não identificado",1396.2880381218
"3200904","ES",2016,"Amarela",2516.46717948718
"3200904","ES",2016,"Branca",1748.8982983683
"3200904","ES",2016,"Indígena",1473.93
"3200904","ES",2016,"Negra",1541.16863169479
"3200904","ES",2016,"Não identificado",1671.8515370623
"3201001","ES",2012,"Amarela",885.381666666667
"3201001","ES",2012,"Branca",996.186133828996
"3201001","ES",2012,"Indígena",804.51625
"3201001","ES",2012,"Negra",884.75262086514
"3201001","ES",2012,"Não identificado",1345.16322350846
"3201001","ES",2014,"Amarela",1113.54666666667
"3201001","ES",2014,"Branca",1216.66335588633
"3201001","ES",2014,"Indígena",666.913333333333
"3201001","ES",2014,"Negra",1292.47171378092
"3201001","ES",2014,"Não identificado",1596.73463045414
"3201001","ES",2016,"Amarela",1066.89
"3201001","ES",2016,"Branca",1417.47368067227
"3201001","ES",2016,"Indígena",1208.75666666667
"3201001","ES",2016,"Negra",1217.18149339934
"3201001","ES",2016,"Não identificado",1731.32293558606
"3201100","ES",2012,"Amarela",635.02
"3201100","ES",2012,"Branca",970.371769383697
"3201100","ES",2012,"Indígena",639.36
"3201100","ES",2012,"Negra",805.829223300971
"3201100","ES",2012,"Não identificado",1183.45008413462
"3201100","ES",2014,"Amarela",893.282
"3201100","ES",2014,"Branca",1105.93486268174
"3201100","ES",2014,"Indígena",737.25
"3201100","ES",2014,"Negra",1110.71574683544
"3201100","ES",2014,"Não identificado",1280.11255707763
"3201100","ES",2016,"Amarela",1159.56
"3201100","ES",2016,"Branca",1311.75734939759
"3201100","ES",2016,"Indígena",911.996666666667
"3201100","ES",2016,"Negra",1210.02310679612
"3201100","ES",2016,"Não identificado",1579.59605704698
"3201159","ES",2012,"Amarela",871.3525
"3201159","ES",2012,"Branca",984.623698630137
"3201159","ES",2012,"Indígena",790.415
"3201159","ES",2012,"Negra",952.434910644911
"3201159","ES",2012,"Não identificado",1659.69993464052
"3201159","ES",2014,"Amarela",1084.3575
"3201159","ES",2014,"Branca",1123.17099415205
"3201159","ES",2014,"Indígena",964.036666666667
"3201159","ES",2014,"Negra",1168.31705729167
"3201159","ES",2014,"Não identificado",1859.49757725587
"3201159","ES",2016,"Amarela",1209.45071428571
"3201159","ES",2016,"Branca",1312.44254901961
"3201159","ES",2016,"Indígena",1313.5875
"3201159","ES",2016,"Negra",1386.86353271028
"3201159","ES",2016,"Não identificado",2060.65387234043
"3201209","ES",2012,"Amarela",1140.17762135922
"3201209","ES",2012,"Branca",1254.6759125609
"3201209","ES",2012,"Indígena",1038.66293478261
"3201209","ES",2012,"Negra",1091.4350053672
"3201209","ES",2012,"Não identificado",1518.93636057888
"3201209","ES",2014,"Amarela",1350.3167688378
"3201209","ES",2014,"Branca",1510.56634359845
"3201209","ES",2014,"Indígena",1434.56265306122
"3201209","ES",2014,"Negra",1309.22808575209
"3201209","ES",2014,"Não identificado",1604.53329934746
"3201209","ES",2016,"Amarela",1563.60890127389
"3201209","ES",2016,"Branca",1794.1505410486
"3201209","ES",2016,"Indígena",1460.9815942029
"3201209","ES",2016,"Negra",1534.78549822229
"3201209","ES",2016,"Não identificado",1940.47841822813
"3201308","ES",2012,"Amarela",1226.46028277635
"3201308","ES",2012,"Branca",1294.80834058121
"3201308","ES",2012,"Indígena",1273.39951515152
"3201308","ES",2012,"Negra",1101.38067979312
"3201308","ES",2012,"Não identificado",1591.288454057
"3201308","ES",2014,"Amarela",1380.99565995526
"3201308","ES",2014,"Branca",1520.55144747193
"3201308","ES",2014,"Indígena",1408.17293413174
"3201308","ES",2014,"Negra",1317.27468931587
"3201308","ES",2014,"Não identificado",2038.99514539219
"3201308","ES",2016,"Amarela",1510.46344969199
"3201308","ES",2016,"Branca",1803.95111032217
"3201308","ES",2016,"Indígena",1882.47185840708
"3201308","ES",2016,"Negra",1542.09113495569
"3201308","ES",2016,"Não identificado",2352.0825286212
"3201407","ES",2012,"Amarela",999.960625
"3201407","ES",2012,"Branca",1033.96291352093
"3201407","ES",2012,"Indígena",1147.952
"3201407","ES",2012,"Negra",909.827703957011
"3201407","ES",2012,"Não identificado",1388.79054596799
"3201407","ES",2014,"Amarela",1888.94833333333
"3201407","ES",2014,"Branca",1229.68432956654
"3201407","ES",2014,"Indígena",1278.34869565217
"3201407","ES",2014,"Negra",1100.79966548043
"3201407","ES",2014,"Não identificado",1433.39214895798
"3201407","ES",2016,"Amarela",1153.02384615385
"3201407","ES",2016,"Branca",1498.39319275984
"3201407","ES",2016,"Indígena",1480.3025
"3201407","ES",2016,"Negra",1391.94293953489
"3201407","ES",2016,"Não identificado",1530.56208444051
"3201506","ES",2012,"Amarela",1194.40625954199
"3201506","ES",2012,"Branca",1205.92051637341
"3201506","ES",2012,"Indígena",948.109358974359
"3201506","ES",2012,"Negra",995.389989508047
"3201506","ES",2012,"Não identificado",1931.07385356454
"3201506","ES",2014,"Amarela",1259.58245714286
"3201506","ES",2014,"Branca",1454.44952590709
"3201506","ES",2014,"Indígena",1299.81052631579
"3201506","ES",2014,"Negra",1202.54388807555
"3201506","ES",2014,"Não identificado",2124.66665594166
"3201506","ES",2016,"Amarela",1559.22201438849
"3201506","ES",2016,"Branca",1762.19432117418
"3201506","ES",2016,"Indígena",1800.77018867925
"3201506","ES",2016,"Negra",1418.84446919243
"3201506","ES",2016,"Não identificado",2412.70703030302
"3201605","ES",2012,"Amarela",1028.11333057851
"3201605","ES",2012,"Branca",1560.84832144816
"3201605","ES",2012,"Indígena",2304.64823529412
"3201605","ES",2012,"Negra",1195.14136303192
"3201605","ES",2012,"Não identificado",1353.81096264368
"3201605","ES",2014,"Amarela",1180.81587596899
"3201605","ES",2014,"Branca",1966.67794503436
"3201605","ES",2014,"Indígena",2438.465
"3201605","ES",2014,"Negra",1359.30647415186
"3201605","ES",2014,"Não identificado",1567.23608368201
"3201605","ES",2016,"Amarela",1244.31579462103
"3201605","ES",2016,"Branca",2276.20162471396
"3201605","ES",2016,"Indígena",1301.08857142857
"3201605","ES",2016,"Negra",1506.19368609509
"3201605","ES",2016,"Não identificado",1668.5080449827
"3201704","ES",2012,"Branca",927.547633779264
"3201704","ES",2012,"Indígena",639.153333333333
"3201704","ES",2012,"Negra",947.871681818182
"3201704","ES",2012,"Não identificado",1737.05286585366
"3201704","ES",2014,"Amarela",972.51
"3201704","ES",2014,"Branca",1086.97868712702
"3201704","ES",2014,"Indígena",862.27
"3201704","ES",2014,"Negra",1036.57195071869
"3201704","ES",2014,"Não identificado",1852.63627192983
"3201704","ES",2016,"Amarela",1771.88666666667
"3201704","ES",2016,"Branca",1319.93855126999
"3201704","ES",2016,"Indígena",968
"3201704","ES",2016,"Negra",1181.51633707865
"3201704","ES",2016,"Não identificado",2160.24336294416
"3201803","ES",2012,"Branca",1110.09734748011
"3201803","ES",2012,"Negra",885.772121212121
"3201803","ES",2012,"Não identificado",1600.15575
"3201803","ES",2014,"Branca",1245.67517241379
"3201803","ES",2014,"Negra",1133.935
"3201803","ES",2014,"Não identificado",2092.07712962963
"3201803","ES",2016,"Amarela",1038.07
"3201803","ES",2016,"Branca",1344.07853372434
"3201803","ES",2016,"Indígena",1329.054
"3201803","ES",2016,"Negra",1239.81745762712
"3201803","ES",2016,"Não identificado",2439.14325242718
"3201902","ES",2012,"Amarela",1351.4375
"3201902","ES",2012,"Branca",972.23305804216
"3201902","ES",2012,"Indígena",815.37
"3201902","ES",2012,"Negra",1009.32334168337
"3201902","ES",2012,"Não identificado",1449.50972105263
"3201902","ES",2014,"Amarela",1123.86698630137
"3201902","ES",2014,"Branca",1240.20037878788
"3201902","ES",2014,"Indígena",936.0675
"3201902","ES",2014,"Negra",1269.94997558991
"3201902","ES",2014,"Não identificado",1617.34435839712
"3201902","ES",2016,"Amarela",1298.97580645161
"3201902","ES",2016,"Branca",1504.81125071716
"3201902","ES",2016,"Indígena",1404.98181818182
"3201902","ES",2016,"Negra",1506.01273390558
"3201902","ES",2016,"Não identificado",1681.44249142367
"3202009","ES",2012,"Amarela",792.66
"3202009","ES",2012,"Branca",804.9240625
"3202009","ES",2012,"Negra",1212.05558139535
"3202009","ES",2012,"Não identificado",1333.79921658986
"3202009","ES",2014,"Amarela",818.606666666667
"3202009","ES",2014,"Branca",993.917386541471
"3202009","ES",2014,"Indígena",865.25
"3202009","ES",2014,"Negra",839.777951807229
"3202009","ES",2014,"Não identificado",1553.6281938326
"3202009","ES",2016,"Branca",1228.13941398866
"3202009","ES",2016,"Negra",1096.55070175439
"3202009","ES",2016,"Não identificado",1910.05159919028
"3202108","ES",2012,"Amarela",1087.51894736842
"3202108","ES",2012,"Branca",1289.07683673469
"3202108","ES",2012,"Indígena",1530.1325
"3202108","ES",2012,"Negra",1160.31714404317
"3202108","ES",2012,"Não identificado",2110.31091179385
"3202108","ES",2014,"Amarela",1191.17375
"3202108","ES",2014,"Branca",1624.16429276316
"3202108","ES",2014,"Indígena",2831.984
"3202108","ES",2014,"Negra",1340.54005824373
"3202108","ES",2014,"Não identificado",1482.74864678899
"3202108","ES",2016,"Amarela",1214.86428571429
"3202108","ES",2016,"Branca",2009.25374087591
"3202108","ES",2016,"Indígena",2828.296
"3202108","ES",2016,"Negra",1533.87086370444
"3202108","ES",2016,"Não identificado",1650.44347133758
"3202207","ES",2012,"Amarela",1057.47125
"3202207","ES",2012,"Branca",1092.51476362324
"3202207","ES",2012,"Indígena",824.195
"3202207","ES",2012,"Negra",1096.07342348755
"3202207","ES",2012,"Não identificado",1562.45817655571
"3202207","ES",2014,"Amarela",1506.56444444444
"3202207","ES",2014,"Branca",1306.58431425976
"3202207","ES",2014,"Indígena",910.02875
"3202207","ES",2014,"Negra",1227.64798785425
"3202207","ES",2014,"Não identificado",1821.28362727807
"3202207","ES",2016,"Amarela",1891.147
"3202207","ES",2016,"Branca",1671.16574527642
"3202207","ES",2016,"Indígena",1288.92233333333
"3202207","ES",2016,"Negra",1458.86952321981
"3202207","ES",2016,"Não identificado",1922.84627035831
"3202256","ES",2012,"Branca",908.32781124498
"3202256","ES",2012,"Negra",918.320590062112
"3202256","ES",2012,"Não identificado",1704.03162790698
"3202256","ES",2014,"Amarela",1495.91
"3202256","ES",2014,"Branca",1056.88771106942
"3202256","ES",2014,"Negra",1023.10123123123
"3202256","ES",2014,"Não identificado",1734.44069510269
"3202256","ES",2016,"Amarela",1301.2525
"3202256","ES",2016,"Branca",1360.40997835498
"3202256","ES",2016,"Indígena",2023.43
"3202256","ES",2016,"Negra",1331.81619834711
"3202256","ES",2016,"Não identificado",2157.65895705522
"3202306","ES",2012,"Amarela",6108.81666666667
"3202306","ES",2012,"Branca",864.261532125207
"3202306","ES",2012,"Indígena",877
"3202306","ES",2012,"Negra",973.754332648871
"3202306","ES",2012,"Não identificado",1473.47660880347
"3202306","ES",2014,"Amarela",938.345
"3202306","ES",2014,"Branca",1054.5836618799
"3202306","ES",2014,"Indígena",927.6
"3202306","ES",2014,"Negra",1166.45087116564
"3202306","ES",2014,"Não identificado",1704.67011525424
"3202306","ES",2016,"Amarela",974.005
"3202306","ES",2016,"Branca",1270.41603891245
"3202306","ES",2016,"Indígena",1287.49333333333
"3202306","ES",2016,"Negra",1173.04457373272
"3202306","ES",2016,"Não identificado",1822.02706443914
"3202405","ES",2012,"Amarela",1535.50521235521
"3202405","ES",2012,"Branca",1166.59197018585
"3202405","ES",2012,"Indígena",1067.96432432432
"3202405","ES",2012,"Negra",1033.7273125972
"3202405","ES",2012,"Não identificado",1418.21521414251
"3202405","ES",2014,"Amarela",1585.95954314721
"3202405","ES",2014,"Branca",1352.34142157479
"3202405","ES",2014,"Indígena",1359.65468085106
"3202405","ES",2014,"Negra",1264.82848194683
"3202405","ES",2014,"Não identificado",1684.71991090232
"3202405","ES",2016,"Amarela",1436.90878205128
"3202405","ES",2016,"Branca",1550.13345314401
"3202405","ES",2016,"Indígena",1369.07413043478
"3202405","ES",2016,"Negra",1399.79040499593
"3202405","ES",2016,"Não identificado",1860.74959341723
"3202454","ES",2012,"Amarela",1287.23461538462
"3202454","ES",2012,"Branca",880.065130228887
"3202454","ES",2012,"Indígena",1041.1575
"3202454","ES",2012,"Negra",900.959854014598
"3202454","ES",2012,"Não identificado",1481.2975308642
"3202454","ES",2014,"Amarela",1033.77944444444
"3202454","ES",2014,"Branca",1076.38173787111
"3202454","ES",2014,"Indígena",1059.555
"3202454","ES",2014,"Negra",1012.99010043042
"3202454","ES",2014,"Não identificado",1795.59651397516
"3202454","ES",2016,"Amarela",1129.453
"3202454","ES",2016,"Branca",1299.12243158718
"3202454","ES",2016,"Indígena",944.373333333333
"3202454","ES",2016,"Negra",1234.68659820283
"3202454","ES",2016,"Não identificado",2285.74000812348
"3202504","ES",2012,"Amarela",1011.00320512821
"3202504","ES",2012,"Branca",1315.3005075188
"3202504","ES",2012,"Indígena",854.345714285714
"3202504","ES",2012,"Negra",1047.92297151175
"3202504","ES",2012,"Não identificado",1440.22712525667
"3202504","ES",2014,"Amarela",1220.195
"3202504","ES",2014,"Branca",1359.4773870682
"3202504","ES",2014,"Indígena",867.19
"3202504","ES",2014,"Negra",1347.1318147918
"3202504","ES",2014,"Não identificado",1606.1437394958
"3202504","ES",2016,"Amarela",2761.30533333333
"3202504","ES",2016,"Branca",1659.95067522587
"3202504","ES",2016,"Indígena",1271.37444444444
"3202504","ES",2016,"Negra",1440.78874366498
"3202504","ES",2016,"Não identificado",1881.40891657638
"3202553","ES",2012,"Branca",762.734290909091
