"id_municipio","sigla_uf","ano","emprego_total","emprego_vinculo_clt"
"2504801","PB",2014,849,242
"2504801","PB",2016,487,265
"2504850","PB",2012,102,16
"2504850","PB",2014,132,19
"2504850","PB",2016,149,27
"2504900","PB",2012,1095,499
"2504900","PB",2014,1248,633
"2504900","PB",2016,1262,653
"2505006","PB",2012,502,44
"2505006","PB",2014,522,100
"2505006","PB",2016,476,96
"2505105","PB",2012,1361,280
"2505105","PB",2014,1430,379
"2505105","PB",2016,1311,392
"2505204","PB",2012,542,179
"2505204","PB",2014,548,164
"2505204","PB",2016,533,211
"2505238","PB",2012,498,54
"2505238","PB",2014,479,65
"2505238","PB",2016,430,113
"2505279","PB",2012,308,23
"2505279","PB",2014,328,35
"2505279","PB",2016,311,42
"2505303","PB",2012,141,2
"2505303","PB",2014,216,3
"2505303","PB",2016,205,3
"2505352","PB",2012,243,7
"2505352","PB",2014,275,8
"2505352","PB",2016,15,14
"2505402","PB",2012,506,47
"2505402","PB",2014,565,56
"2505402","PB",2016,449,55
"2505501","PB",2012,290,14
"2505501","PB",2014,302,19
"2505501","PB",2016,336,22
"2505600","PB",2012,381,25
"2505600","PB",2014,338,47
"2505600","PB",2016,337,38
"2505709","PB",2012,464,37
"2505709","PB",2014,462,54
"2505709","PB",2016,434,65
"2505808","PB",2012,298,81
"2505808","PB",2014,320,57
"2505808","PB",2016,356,71
"2505907","PB",2012,343,10
"2505907","PB",2014,298,12
"2505907","PB",2016,284,9
"2506004","PB",2012,3732,2840
"2506004","PB",2014,4093,3175
"2506004","PB",2016,3517,2748
"2506103","PB",2012,627,79
"2506103","PB",2014,629,104
"2506103","PB",2016,514,72
"2506202","PB",2012,247,29
"2506202","PB",2014,288,50
"2506202","PB",2016,297,47
"2506251","PB",2012,416,16
"2506251","PB",2014,505,124
"2506251","PB",2016,588,106
"2506301","PB",2012,8868,7677
"2506301","PB",2014,10040,8347
"2506301","PB",2016,9553,7904
"2506400","PB",2012,952,364
"2506400","PB",2014,1225,451
"2506400","PB",2016,1250,470
"2506509","PB",2012,261,26
"2506509","PB",2014,368,126
"2506509","PB",2016,386,130
"2506608","PB",2012,380,22
"2506608","PB",2014,361,26
"2506608","PB",2016,368,37
"2506707","PB",2012,507,36
"2506707","PB",2014,574,43
"2506707","PB",2016,524,40
"2506806","PB",2012,1543,523
"2506806","PB",2014,1696,907
"2506806","PB",2016,1685,997
"2506905","PB",2012,1875,926
"2506905","PB",2014,2463,988
"2506905","PB",2016,1789,1059
"2507002","PB",2012,2636,1736
"2507002","PB",2014,2967,1849
"2507002","PB",2016,2670,1634
"2507101","PB",2012,963,257
"2507101","PB",2014,1146,310
"2507101","PB",2016,1222,447
"2507200","PB",2012,820,292
"2507200","PB",2014,728,270
"2507200","PB",2016,886,311
"2507309","PB",2012,727,182
"2507309","PB",2014,853,201
"2507309","PB",2016,1086,202
"2507408","PB",2012,443,54
"2507408","PB",2014,484,59
"2507408","PB",2016,451,74
"2507507","PB",2012,293220,162330
"2507507","PB",2014,302603,178556
"2507507","PB",2016,276226,159681
"2507606","PB",2012,532,44
"2507606","PB",2014,523,46
"2507606","PB",2016,478,51
"2507705","PB",2012,1280,382
"2507705","PB",2014,1187,416
"2507705","PB",2016,1264,394
"2507804","PB",2012,509,207
"2507804","PB",2014,718,352
"2507804","PB",2016,613,290
"2507903","PB",2012,987,396
"2507903","PB",2014,1188,562
"2507903","PB",2016,1132,465
"2508000","PB",2012,431,24
"2508000","PB",2014,512,25
"2508000","PB",2016,442,23
"2508109","PB",2012,279,15
"2508109","PB",2014,290,22
"2508109","PB",2016,239,27
"2508208","PB",2012,369,20
"2508208","PB",2014,475,53
"2508208","PB",2016,560,47
"2508307","PB",2012,1738,601
"2508307","PB",2014,2131,774
"2508307","PB",2016,2077,858
"2508406","PB",2012,216,20
"2508406","PB",2014,254,10
"2508406","PB",2016,163,10
"2508505","PB",2012,42,29
"2508505","PB",2014,390,39
"2508505","PB",2016,410,52
"2508554","PB",2012,219,5
"2508554","PB",2014,231,13
"2508554","PB",2016,220,17
"2508604","PB",2012,1779,1091
"2508604","PB",2014,2116,1374
"2508604","PB",2016,2134,1352
"2508703","PB",2012,268,9
"2508703","PB",2014,279,24
"2508703","PB",2016,265,9
"2508802","PB",2012,381,70
"2508802","PB",2014,445,82
"2508802","PB",2016,464,100
"2508901","PB",2012,6198,4705
"2508901","PB",2014,6448,4973
"2508901","PB",2016,6834,5706
"2509008","PB",2012,509,40
"2509008","PB",2014,548,89
"2509008","PB",2016,498,35
"2509057","PB",2012,43,18
"2509057","PB",2014,305,34
"2509057","PB",2016,354,33
"2509107","PB",2012,1109,383
"2509107","PB",2014,1215,349
"2509107","PB",2016,1297,448
"2509156","PB",2012,397,49
"2509156","PB",2014,564,43
"2509156","PB",2016,659,56
"2509206","PB",2012,803,133
"2509206","PB",2014,898,196
"2509206","PB",2016,759,119
"2509305","PB",2012,1372,1345
"2509305","PB",2014,1479,913
"2509305","PB",2016,1104,698
"2509339","PB",2012,122,20
"2509339","PB",2014,483,274
"2509339","PB",2016,330,151
"2509370","PB",2012,225,1
"2509370","PB",2014,189,11
"2509370","PB",2016,197,9
"2509396","PB",2012,360,26
"2509396","PB",2014,359,33
"2509396","PB",2016,392,36
"2509404","PB",2012,1184,678
"2509404","PB",2014,1226,577
"2509404","PB",2016,1768,1159
"2509503","PB",2012,349,125
"2509503","PB",2014,468,133
"2509503","PB",2016,397,72
"2509602","PB",2012,247,137
"2509602","PB",2014,306,43
"2509602","PB",2016,254,32
"2509701","PB",2012,1874,1013
"2509701","PB",2014,2236,1053
"2509701","PB",2016,2340,1298
"2509800","PB",2012,600,219
"2509800","PB",2014,640,246
"2509800","PB",2016,285,279
"2509909","PB",2012,641,17
"2509909","PB",2014,662,35
"2509909","PB",2016,638,34
"2510006","PB",2012,404,50
"2510006","PB",2014,417,40
"2510006","PB",2016,379,46
"2510105","PB",2012,519,440
"2510105","PB",2014,561,510
"2510105","PB",2016,543,537
"2510204","PB",2012,382,7
"2510204","PB",2014,360,18
"2510204","PB",2016,381,26
"2510303","PB",2012,365,62
"2510303","PB",2014,439,93
"2510303","PB",2016,432,101
"2510402","PB",2012,424,23
"2510402","PB",2014,446,27
"2510402","PB",2016,442,36
"2510501","PB",2012,154,16
"2510501","PB",2014,185,23
"2510501","PB",2016,247,12
"2510600","PB",2012,316,17
"2510600","PB",2014,267,23
"2510600","PB",2016,304,25
"2510659","PB",2012,170,8
"2510659","PB",2014,193,5
"2510659","PB",2016,220,8
"2510709","PB",2012,326,19
"2510709","PB",2014,271,48
"2510709","PB",2016,258,38
"2510808","PB",2012,13098,9090
"2510808","PB",2014,13896,10688
"2510808","PB",2016,14266,10548
"2510907","PB",2012,522,88
"2510907","PB",2014,611,89
"2510907","PB",2016,489,90
"2511004","PB",2012,305,13
"2511004","PB",2014,373,37
"2511004","PB",2016,335,24
"2511103","PB",2012,688,180
"2511103","PB",2014,746,195
"2511103","PB",2016,636,119
"2511202","PB",2012,3942,2950
"2511202","PB",2014,5148,3369
"2511202","PB",2016,5401,3618
"2511301","PB",2012,741,340
"2511301","PB",2014,989,408
"2511301","PB",2016,1495,368
"2511400","PB",2012,1191,508
"2511400","PB",2014,1458,614
"2511400","PB",2016,1334,555
"2511509","PB",2012,788,217
"2511509","PB",2014,1139,375
"2511509","PB",2016,955,379
"2511608","PB",2012,526,79
"2511608","PB",2014,390,74
"2511608","PB",2016,335,72
"2511707","PB",2012,334,36
"2511707","PB",2014,247,31
"2511707","PB",2016,246,44
"2511806","PB",2012,551,121
"2511806","PB",2014,597,147
"2511806","PB",2016,533,147
"2511905","PB",2012,137,107
"2511905","PB",2014,973,258
"2511905","PB",2016,1135,442
"2512002","PB",2012,1192,384
"2512002","PB",2014,1213,386
"2512002","PB",2016,1272,394
"2512036","PB",2012,283,12
"2512036","PB",2014,364,51
"2512036","PB",2016,358,50
"2512077","PB",2012,417,32
"2512077","PB",2014,449,44
"2512077","PB",2016,464,58
"2512101","PB",2012,2080,1012
"2512101","PB",2014,2598,1259
"2512101","PB",2016,2537,1333
"2512200","PB",2012,344,29
"2512200","PB",2014,284,54
"2512200","PB",2016,352,76
"2512309","PB",2012,1467,673
"2512309","PB",2014,1514,742
"2512309","PB",2016,1560,738
"2512408","PB",2012,796,203
"2512408","PB",2014,766,277
"2512408","PB",2016,653,171
"2512507","PB",2012,3088,2173
"2512507","PB",2014,3647,2572
"2512507","PB",2016,3010,2051
"2512606","PB",2012,241,4
"2512606","PB",2014,306,44
"2512606","PB",2016,249,9
"2512705","PB",2012,1184,369
"2512705","PB",2014,1175,378
"2512705","PB",2016,984,394
"2512721","PB",2012,340,9
"2512721","PB",2014,361,16
"2512721","PB",2016,343,13
"2512747","PB",2012,368,13
"2512747","PB",2014,387,10
"2512747","PB",2016,361,13
"2512754","PB",2012,395,11
"2512754","PB",2014,410,20
"2512754","PB",2016,432,18
"2512762","PB",2012,273,14
"2512762","PB",2014,305,33
"2512762","PB",2016,285,21
"2512788","PB",2012,220,4
"2512788","PB",2014,168,10
"2512788","PB",2016,151,9
"2512804","PB",2012,306,67
"2512804","PB",2014,338,99
"2512804","PB",2016,428,126
"2512903","PB",2012,3480,2464
"2512903","PB",2014,4014,2982
"2512903","PB",2016,3831,2961
"2513000","PB",2012,209,12
"2513000","PB",2014,210,28
"2513000","PB",2016,196,24
"2513109","PB",2012,872,60
"2513109","PB",2014,805,80
"2513109","PB",2016,1278,492
"2513158","PB",2012,362,282
"2513158","PB",2014,405,104
"2513158","PB",2016,415,73
"2513208","PB",2012,384,121
"2513208","PB",2014,410,80
"2513208","PB",2016,380,84
"2513307","PB",2012,371,12
"2513307","PB",2014,387,16
"2513307","PB",2016,419,22
"2513356","PB",2012,243,2
"2513356","PB",2014,354,7
"2513356","PB",2016,335,6
"2513406","PB",2012,1512,842
"2513406","PB",2014,1520,989
"2513406","PB",2016,1449,770
"2513505","PB",2012,269,29
"2513505","PB",2014,321,8
"2513505","PB",2016,340,7
"2513604","PB",2012,304,29
"2513604","PB",2014,435,46
"2513604","PB",2016,412,32
"2513653","PB",2012,312,51
"2513653","PB",2014,328,56
"2513653","PB",2016,257,13
"2513703","PB",2012,21479,17961
"2513703","PB",2014,23037,19026
"2513703","PB",2016,23118,18920
"2513802","PB",2012,433,102
"2513802","PB",2014,542,171
"2513802","PB",2016,582,202
"2513851","PB",2012,160,31
"2513851","PB",2014,302,60
"2513851","PB",2016,253,56
"2513901","PB",2012,2190,1233
"2513901","PB",2014,2454,1524
"2513901","PB",2016,2427,1469
"2513927","PB",2012,225,15
"2513927","PB",2014,426,24
"2513927","PB",2016,397,33
"2513943","PB",2012,104,10
"2513943","PB",2014,135,11
"2513943","PB",2016,118,11
"2513968","PB",2012,200,3
"2513968","PB",2014,233,11
"2513968","PB",2016,254,18
"2513984","PB",2012,203,14
"2513984","PB",2014,237,39
"2513984","PB",2016,223,50
"2514008","PB",2012,883,560
"2514008","PB",2014,771,519
"2514008","PB",2016,496,101
"2514107","PB",2012,199,6
"2514107","PB",2014,247,13
"2514107","PB",2016,252,11
"2514206","PB",2012,397,84
"2514206","PB",2014,440,103
"2514206","PB",2016,400,62
"2514305","PB",2012,381,12
"2514305","PB",2014,398,29
"2514305","PB",2016,371,14
"2514404","PB",2012,372,17
"2514404","PB",2014,2507,2174
"2514404","PB",2016,688,373
"2514453","PB",2012,419,11
"2514453","PB",2014,368,20
"2514453","PB",2016,323,23
"2514503","PB",2012,1138,282
"2514503","PB",2014,1343,370
"2514503","PB",2016,803,291
"2514552","PB",2012,221,0
"2514552","PB",2014,3,1
"2514552","PB",2016,6,4
"2514602","PB",2012,161,3
"2514602","PB",2014,136,2
"2514602","PB",2016,134,8
"2514651","PB",2012,186,3
"2514651","PB",2014,4,0
"2514651","PB",2016,186,0
"2514701","PB",2012,428,132
"2514701","PB",2014,488,186
"2514701","PB",2016,401,118
"2514800","PB",2012,326,9
"2514800","PB",2014,256,10
"2514800","PB",2016,273,14
"2514909","PB",2012,707,147
"2514909","PB",2014,622,136
"2514909","PB",2016,669,138
"2515005","PB",2012,440,168
"2515005","PB",2014,136,126
"2515005","PB",2016,586,121
"2515104","PB",2012,703,70
"2515104","PB",2014,738,74
"2515104","PB",2016,675,92
"2515203","PB",2012,182,7
"2515203","PB",2014,203,12
"2515203","PB",2016,243,36
"2515302","PB",2012,2845,2022
"2515302","PB",2014,4150,2039
"2515302","PB",2016,2874,2062
"2515401","PB",2012,531,61
"2515401","PB",2014,511,79
"2515401","PB",2016,492,71
"2515500","PB",2012,832,365
"2515500","PB",2014,812,407
"2515500","PB",2016,802,420
"2515609","PB",2012,346,7
"2515609","PB",2014,376,14
"2515609","PB",2016,262,17
"2515708","PB",2012,189,2
"2515708","PB",2014,253,4
"2515708","PB",2016,277,3
"2515807","PB",2012,685,662
"2515807","PB",2014,683,322
"2515807","PB",2016,659,328
"2515906","PB",2012,341,42
"2515906","PB",2014,333,45
"2515906","PB",2016,306,45
"2515930","PB",2012,420,125
"2515930","PB",2014,472,165
"2515930","PB",2016,495,182
"2515971","PB",2012,556,110
"2515971","PB",2014,613,151
"2515971","PB",2016,553,106
"2516003","PB",2012,1368,565
"2516003","PB",2014,1486,734
"2516003","PB",2016,1452,788
"2516102","PB",2012,1190,403
"2516102","PB",2014,1372,525
"2516102","PB",2016,1237,504
"2516151","PB",2012,379,65
"2516151","PB",2014,322,21
"2516151","PB",2016,316,19
"2516201","PB",2012,7066,5774
"2516201","PB",2014,8517,6596
"2516201","PB",2016,8650,7027
"2516300","PB",2012,1071,513
"2516300","PB",2014,1147,556
"2516300","PB",2016,1226,567
"2516409","PB",2012,448,41
"2516409","PB",2014,497,50
"2516409","PB",2016,554,53
"2516508","PB",2012,1007,312
"2516508","PB",2014,1126,388
"2516508","PB",2016,1124,369
"2516607","PB",2012,803,84
"2516607","PB",2014,641,106
"2516607","PB",2016,715,120
"2516706","PB",2012,800,193
"2516706","PB",2014,977,210
"2516706","PB",2016,929,227
"2516755","PB",2012,308,29
"2516755","PB",2014,301,19
"2516755","PB",2016,308,24
"2516805","PB",2012,467,65
"2516805","PB",2014,483,70
"2516805","PB",2016,478,114
"2516904","PB",2012,899,408
"2516904","PB",2014,1139,490
"2516904","PB",2016,1212,519
"2517001","PB",2012,551,31
"2517001","PB",2014,461,75
"2517001","PB",2016,479,70
"2517100","PB",2012,460,218
"2517100","PB",2014,459,168
"2517100","PB",2016,365,92
"2517209","PB",2012,270,5
"2517209","PB",2014,347,29
"2517209","PB",2016,329,44
"2517407","PB",2012,127,2
"2517407","PB",2014,125,8
"2517407","PB",2016,194,5
"2600054","PE",2012,10613,9627
"2600054","PE",2014,11687,10400
"2600054","PE",2016,10772,9841
"2600104","PE",2012,2585,1759
"2600104","PE",2014,3106,2285
"2600104","PE",2016,2764,2057
"2600203","PE",2012,1182,608
"2600203","PE",2014,1497,937
"2600203","PE",2016,1075,627
"2600302","PE",2012,1419,823
"2600302","PE",2014,1872,730
"2600302","PE",2016,1398,876
"2600401","PE",2012,2086,1278
"2600401","PE",2014,1979,894
"2600401","PE",2016,1624,880
"2600500","PE",2012,1609,796
"2600500","PE",2014,1744,839
"2600500","PE",2016,1645,714
"2600609","PE",2012,769,235
"2600609","PE",2014,915,294
"2600609","PE",2016,954,363
"2600708","PE",2012,3626,2555
"2600708","PE",2014,3322,2330
"2600708","PE",2016,3001,2089
"2600807","PE",2012,1111,534
"2600807","PE",2014,1109,616
"2600807","PE",2016,894,484
"2600906","PE",2012,2033,972
"2600906","PE",2014,1754,925
"2600906","PE",2016,1825,759
"2601003","PE",2012,776,191
"2601003","PE",2014,232,223
"2601003","PE",2016,578,254
"2601052","PE",2012,610,194
"2601052","PE",2014,1090,237
"2601052","PE",2016,1119,249
"2601102","PE",2012,6724,4811
"2601102","PE",2014,7876,5396
"2601102","PE",2016,5295,4485
"2601201","PE",2012,8290,6964
"2601201","PE",2014,9008,7672
"2601201","PE",2016,8644,7228
"2601300","PE",2012,5108,4550
"2601300","PE",2014,4336,3746
"2601300","PE",2016,4819,4243
"2601409","PE",2012,3585,2384
"2601409","PE",2014,4299,2699
"2601409","PE",2016,4134,2566
"2601508","PE",2012,416,140
"2601508","PE",2014,676,399
"2601508","PE",2016,495,273
"2601607","PE",2012,1845,943
"2601607","PE",2014,2039,1199
"2601607","PE",2016,1951,1185
"2601706","PE",2012,8953,7238
"2601706","PE",2014,10037,8428
"2601706","PE",2016,9858,8305
"2601805","PE",2012,538,48
"2601805","PE",2014,578,60
"2601805","PE",2016,475,56
"2601904","PE",2012,5424,3578
"2601904","PE",2014,5461,4155
"2601904","PE",2016,5246,3913
"2602001","PE",2012,1567,355
"2602001","PE",2014,1827,383
"2602001","PE",2016,1508,404
"2602100","PE",2012,2619,1303
"2602100","PE",2014,2857,1875
"2602100","PE",2016,2853,1901
"2602209","PE",2012,2054,1033
"2602209","PE",2014,2295,1387
"2602209","PE",2016,1876,1118
"2602308","PE",2012,2756,1772
"2602308","PE",2014,2843,1900
"2602308","PE",2016,2433,1640
"2602407","PE",2012,714,254
"2602407","PE",2014,662,240
"2602407","PE",2016,490,211
"2602506","PE",2012,453,228
"2602506","PE",2014,463,53
"2602506","PE",2016,495,55
"2602605","PE",2012,1698,1014
"2602605","PE",2014,2234,966
"2602605","PE",2016,2159,891
"2602704","PE",2012,723,311
"2602704","PE",2014,788,381
"2602704","PE",2016,671,294
"2602803","PE",2012,2459,722
"2602803","PE",2014,3355,929
"2602803","PE",2016,2704,890
"2602902","PE",2012,39927,33765
"2602902","PE",2014,44121,37397
"2602902","PE",2016,37027,31663
"2603009","PE",2012,2316,1574
"2603009","PE",2014,2338,1291
"2603009","PE",2016,2178,1206
"2603108","PE",2012,1080,415
"2603108","PE",2014,1366,637
"2603108","PE",2016,1313,592
"2603207","PE",2012,871,231
"2603207","PE",2014,1108,368
"2603207","PE",2016,1020,266
"2603306","PE",2012,539,61
"2603306","PE",2014,348,50
"2603306","PE",2016,389,51
"2603405","PE",2012,281,64
"2603405","PE",2014,314,56
"2603405","PE",2016,307,44
"2603454","PE",2012,10280,7619
"2603454","PE",2014,12034,8941
"2603454","PE",2016,10969,8807
"2603504","PE",2012,913,325
"2603504","PE",2014,1005,371
"2603504","PE",2016,923,391
"2603603","PE",2012,4920,4563
"2603603","PE",2014,4625,4023
"2603603","PE",2016,4329,3848
"2603702","PE",2012,1210,497
"2603702","PE",2014,1473,714
"2603702","PE",2016,1188,492
"2603801","PE",2012,1030,300
"2603801","PE",2014,899,238
"2603801","PE",2016,853,225
"2603900","PE",2012,1113,303
"2603900","PE",2014,1266,328
"2603900","PE",2016,963,250
"2603926","PE",2012,408,24
"2603926","PE",2014,421,51
"2603926","PE",2016,403,59
"2604007","PE",2012,9874,8202
"2604007","PE",2014,11085,9482
"2604007","PE",2016,10464,9085
"2604106","PE",2012,71233,62293
"2604106","PE",2014,78266,68993
"2604106","PE",2016,76815,63903
"2604155","PE",2012,745,15
"2604155","PE",2014,885,70
"2604155","PE",2016,657,75
"2604205","PE",2012,2227,1161
"2604205","PE",2014,1924,958
"2604205","PE",2016,2239,605
"2604304","PE",2012,653,74
"2604304","PE",2014,583,67
"2604304","PE",2016,582,82
"2604403","PE",2012,686,102
"2604403","PE",2014,652,158
"2604403","PE",2016,681,220
"2604502","PE",2012,1325,610
"2604502","PE",2014,1499,643
"2604502","PE",2016,1244,498
"2604601","PE",2012,1647,703
"2604601","PE",2014,1456,822
"2604601","PE",2016,1650,1151
"2604700","PE",2012,1114,218
"2604700","PE",2014,812,219
"2604700","PE",2016,978,244
"2604809","PE",2012,2768,2075
"2604809","PE",2014,1854,1225
"2604809","PE",2016,2089,1384
"2604908","PE",2012,569,73
"2604908","PE",2014,646,108
"2604908","PE",2016,507,89
"2605004","PE",2012,1921,967
"2605004","PE",2014,2444,1342
"2605004","PE",2016,2005,1182
"2605103","PE",2012,2103,1175
"2605103","PE",2014,2527,1599
"2605103","PE",2016,2073,1428
"2605152","PE",2012,1504,1001
"2605152","PE",2014,1595,964
"2605152","PE",2016,1465,943
"2605202","PE",2012,9455,7084
"2605202","PE",2014,10357,8281
"2605202","PE",2016,5775,4411
"2605301","PE",2012,1895,303
"2605301","PE",2014,1940,314
"2605301","PE",2016,1877,368
"2605400","PE",2012,1130,556
"2605400","PE",2014,1235,649
"2605400","PE",2016,1185,670
"2605459","PE",2012,1155,1155
"2605459","PE",2014,1198,1198
"2605459","PE",2016,1414,1414
"2605509","PE",2012,978,610
"2605509","PE",2014,1212,785
"2605509","PE",2016,841,513
"2605608","PE",2012,1238,178
"2605608","PE",2014,923,431
"2605608","PE",2016,880,419
"2605707","PE",2012,3418,2722
"2605707","PE",2014,3685,3012
"2605707","PE",2016,3357,2626
"2605806","PE",2012,621,89
"2605806","PE",2014,647,122
"2605806","PE",2016,614,130
"2605905","PE",2012,1221,523
"2605905","PE",2014,1427,542
"2605905","PE",2016,1544,630
"2606002","PE",2012,17859,14078
"2606002","PE",2014,19146,15366
"2606002","PE",2016,19107,15205
"2606101","PE",2012,1510,838
"2606101","PE",2014,2176,1299
"2606101","PE",2016,2372,1505
"2606200","PE",2012,13012,10675
"2606200","PE",2014,19745,16694
"2606200","PE",2016,20962,18599
"2606309","PE",2012,556,11
"2606309","PE",2014,490,33
"2606309","PE",2016,318,21
"2606408","PE",2012,9744,7938
"2606408","PE",2014,9828,8294
"2606408","PE",2016,9269,7954
"2606507","PE",2012,790,125
"2606507","PE",2014,951,167
"2606507","PE",2016,915,182
"2606606","PE",2012,1525,1044
"2606606","PE",2014,1181,410
"2606606","PE",2016,1003,379
"2606705","PE",2012,270,27
"2606705","PE",2014,551,28
"2606705","PE",2016,269,47
"2606804","PE",2012,19336,16733
"2606804","PE",2014,20789,17651
"2606804","PE",2016,17590,15755
"2606903","PE",2012,630,43
"2606903","PE",2014,465,74
"2606903","PE",2016,417,81
"2607000","PE",2012,756,223
"2607000","PE",2014,1019,456
"2607000","PE",2016,1441,819
"2607109","PE",2012,304,30
"2607109","PE",2014,297,29
"2607109","PE",2016,267,33
"2607208","PE",2012,75122,72361
"2607208","PE",2014,45644,40954
"2607208","PE",2016,32094,27875
"2607307","PE",2012,2257,971
"2607307","PE",2014,2280,1094
"2607307","PE",2016,2040,850
"2607406","PE",2012,376,72
"2607406","PE",2014,692,148
"2607406","PE",2016,636,77
"2607505","PE",2012,1152,150
"2607505","PE",2014,974,396
"2607505","PE",2016,1007,257
"2607604","PE",2012,1884,710
"2607604","PE",2014,2042,907
"2607604","PE",2016,2066,855
"2607653","PE",2012,2722,2111
"2607653","PE",2014,4102,3316
"2607653","PE",2016,3446,2820
"2607703","PE",2012,639,227
"2607703","PE",2014,623,208
"2607703","PE",2016,489,189
"2607752","PE",2012,4635,3825
"2607752","PE",2014,5360,4076
"2607752","PE",2016,4976,3841
"2607802","PE",2012,2507,1497
"2607802","PE",2014,1167,389
"2607802","PE",2016,936,267
"2607901","PE",2012,110516,98383
"2607901","PE",2014,124730,115771
"2607901","PE",2016,111460,103941
"2607950","PE",2012,1100,616
"2607950","PE",2014,1053,428
"2607950","PE",2016,650,155
"2608008","PE",2012,963,438
"2608008","PE",2014,851,651
"2608008","PE",2016,814,370
"2608057","PE",2012,934,418
"2608057","PE",2014,981,515
"2608057","PE",2016,1018,563
"2608107","PE",2012,1799,1132
"2608107","PE",2014,1813,1131
"2608107","PE",2016,1674,1080
"2608206","PE",2012,3570,3137
"2608206","PE",2014,1416,870
"2608206","PE",2016,1128,657
"2608255","PE",2012,560,48
"2608255","PE",2014,595,59
"2608255","PE",2016,703,88
"2608305","PE",2012,1033,506
"2608305","PE",2014,1093,610
"2608305","PE",2016,359,341
"2608404","PE",2012,733,302
"2608404","PE",2014,784,150
"2608404","PE",2016,443,142
"2608453","PE",2012,1170,697
"2608453","PE",2014,713,703
"2608453","PE",2016,1328,674
"2608503","PE",2012,6997,5892
"2608503","PE",2014,6969,5871
"2608503","PE",2016,5578,4591
"2608602","PE",2012,799,55
"2608602","PE",2014,721,76
"2608602","PE",2016,792,98
"2608701","PE",2012,317,91
"2608701","PE",2014,631,142
"2608701","PE",2016,411,133
"2608750","PE",2012,2360,1747
"2608750","PE",2014,2554,1400
"2608750","PE",2016,2877,1684
"2608800","PE",2012,3582,2386
"2608800","PE",2014,3831,2118
"2608800","PE",2016,3796,2211
"2608909","PE",2012,5400,3862
"2608909","PE",2014,6204,4643
"2608909","PE",2016,6604,4743
"2609006","PE",2012,1736,883
"2609006","PE",2014,2180,924
"2609006","PE",2016,948,926
"2609105","PE",2012,960,297
"2609105","PE",2014,1174,542
"2609105","PE",2016,976,632
"2609154","PE",2012,779,52
"2609154","PE",2014,606,117
"2609154","PE",2016,718,149
"2609204","PE",2012,1047,543
"2609204","PE",2014,707,247
"2609204","PE",2016,339,184
"2609303","PE",2012,656,163
"2609303","PE",2014,750,216
"2609303","PE",2016,509,509
"2609402","PE",2012,4320,3988
"2609402","PE",2014,6688,5441
"2609402","PE",2016,6319,5294
"2609501","PE",2012,4014,2807
"2609501","PE",2014,4745,3438
"2609501","PE",2016,4681,3408
"2609600","PE",2012,87909,79609
"2609600","PE",2014,94934,86764
"2609600","PE",2016,79193,72773
"2609709","PE",2012,1465,527
"2609709","PE",2014,1714,606
"2609709","PE",2016,1556,643
"2609808","PE",2012,543,123
"2609808","PE",2014,665,251
"2609808","PE",2016,814,415
"2609907","PE",2012,3878,2772
"2609907","PE",2014,3544,2459
"2609907","PE",2016,2386,2369
"2610004","PE",2012,7536,6598
"2610004","PE",2014,7432,6257
"2610004","PE",2016,6726,5585
"2610103","PE",2012,521,69
"2610103","PE",2014,675,83
"2610103","PE",2016,475,79
"2610202","PE",2012,1721,139
"2610202","PE",2014,1757,196
"2610202","PE",2016,1625,245
"2610301","PE",2012,587,70
"2610301","PE",2014,673,85
"2610301","PE",2016,762,155
"2610400","PE",2012,1495,329
"2610400","PE",2014,1404,299
"2610400","PE",2016,1289,285
"2610509","PE",2012,1085,407
"2610509","PE",2014,1266,481
"2610509","PE",2016,1539,539
"2610608","PE",2012,5591,4139
"2610608","PE",2014,5842,4366
"2610608","PE",2016,5655,4193
"2610707","PE",2012,33228,29444
"2610707","PE",2014,38484,33182
"2610707","PE",2016,30761,27105
"2610806","PE",2012,957,292
"2610806","PE",2014,1388,493
"2610806","PE",2016,1159,422
"2610905","PE",2012,5084,3908
"2610905","PE",2014,5429,4237
"2610905","PE",2016,4928,3646
"2611002","PE",2012,2655,1554
"2611002","PE",2014,4263,2765
"2611002","PE",2016,4418,2850
"2611101","PE",2012,60276,54192
"2611101","PE",2014,68630,59981
"2611101","PE",2016,65596,58233
"2611200","PE",2012,722,284
"2611200","PE",2014,809,357
"2611200","PE",2016,720,305
"2611309","PE",2012,2378,1589
"2611309","PE",2014,2763,2092
"2611309","PE",2016,2089,1489
"2611408","PE",2012,605,210
"2611408","PE",2014,891,281
"2611408","PE",2016,738,245
"2611507","PE",2012,1216,269
"2611507","PE",2014,1377,512
"2611507","PE",2016,1454,598
"2611533","PE",2012,295,16
"2611533","PE",2014,390,29
"2611533","PE",2016,404,59
"2611606","PE",2012,736715,555590
"2611606","PE",2014,756936,577800
"2611606","PE",2016,678580,507177
"2611705","PE",2012,1295,752
"2611705","PE",2014,1820,1280
"2611705","PE",2016,1064,639
"2611804","PE",2012,3414,2400
"2611804","PE",2014,3813,2518
"2611804","PE",2016,3354,2608
"2611903","PE",2012,7348,6561
"2611903","PE",2014,7269,6310
"2611903","PE",2016,7744,6830
"2612000","PE",2012,1065,347
"2612000","PE",2014,1020,614
"2612000","PE",2016,895,521
"2612109","PE",2012,324,95
"2612109","PE",2014,453,141
"2612109","PE",2016,454,143
